order_id,customer_id,product_id,date_order,product_price,quantity
order_186,customer_78,product_295,2023-06-21,58.63100609259236,1
order_449,customer_18,product_119,2023-04-08,51.237517463479314,1
order_310,customer_30,product_60,2023-04-18,63.218646988729716,3
order_397,customer_56,product_125,2023-12-18,64.0041244270756,4
order_435,customer_109,product_52,2023-09-08,54.82848226680636,2
order_262,customer_76,product_76,2023-03-10,57.48590752510634,1
order_233,customer_145,product_96,2023-02-15,47.78392658543773,2
order_242,customer_173,product_82,2023-04-28,40.42315812613674,1
order_244,customer_165,product_6,2023-07-19,56.93018537509784,1
order_322,customer_103,product_141,2023-01-28,68.19282359433636,1
order_303,customer_20,product_87,2023-03-10,54.28004448575634,2
order_238,customer_133,product_66,2023-10-27,46.223238734885165,1
order_280,customer_8,product_263,2023-11-02,45.708699341634926,1
order_3,customer_114,product_208,2023-05-25,41.125816274817794,1
order_260,customer_146,product_225,2023-09-19,54.33753558759963,1
order_422,customer_43,product_144,2023-08-05,36.710850432407064,1
order_424,customer_186,product_61,2023-02-26,59.04450597605633,1
order_160,customer_82,product_261,2023-05-21,51.609067437353936,3
order_319,customer_93,product_259,2023-03-19,56.21646958995824,1
order_413,customer_108,product_162,2023-12-06,35.55074251294612,1
order_340,customer_144,product_119,2023-07-14,37.535638145938265,1
order_442,customer_110,product_137,2023-02-16,66.28811287372912,1
order_81,customer_102,product_290,2023-08-14,64.07595019740029,1
order_237,customer_187,product_122,2023-09-29,44.7926447035117,4
order_207,customer_129,product_175,2023-02-11,39.7359598035045,1
order_160,customer_144,product_179,2023-07-20,62.28530847355756,2
order_392,customer_194,product_31,2023-02-27,44.31632348288853,1
order_196,customer_183,product_218,2023-11-09,56.65633529496802,1
order_365,customer_179,product_241,2023-10-21,54.85422762732729,1
order_96,customer_176,product_168,2023-02-16,62.4266260211936,1
order_294,customer_93,product_23,2023-01-30,51.426272790902495,1
order_334,customer_76,product_84,2023-12-28,57.92493749824271,1
order_494,customer_38,product_277,2023-11-26,33.94383560744821,1
order_358,customer_171,product_188,2023-12-20,53.89756180239153,1
order_392,customer_60,product_277,2023-01-10,58.62166322250722,3
order_228,customer_143,product_220,2023-02-08,43.66590843000107,1
order_416,customer_107,product_188,2023-03-04,36.48160847293467,3
order_38,customer_102,product_46,2023-12-25,57.355730920654274,1
order_267,customer_164,product_200,2023-07-02,51.04690690679348,1
order_441,customer_109,product_187,2023-03-16,68.01914902078575,1
order_243,customer_91,product_120,2023-01-27,53.29821823428526,1
order_81,customer_135,product_140,2023-12-05,51.52406872267922,1
order_189,customer_132,product_267,2023-02-13,63.12220757081161,1
order_403,customer_57,product_120,2023-12-10,49.31878639857988,1
order_143,customer_29,product_174,2023-01-29,33.022041386469375,1
order_334,customer_70,product_69,2023-09-10,49.882812787998546,1
order_125,customer_185,product_136,2023-12-09,38.2849105104263,1
order_178,customer_147,product_103,2023-09-01,46.831199547931746,1
order_433,customer_147,product_161,2023-09-13,41.2461777983882,1
order_285,customer_88,product_17,2023-07-22,62.09135335667618,1
order_292,customer_39,product_226,2023-05-15,41.81716367931746,1
order_453,customer_49,product_143,2023-03-09,53.82924613378357,2
order_321,customer_190,product_29,2023-02-25,55.94264733422865,1
order_275,customer_184,product_167,2023-01-25,32.92643594249885,1
order_473,customer_37,product_157,2023-11-17,36.12386499919805,1
order_53,customer_188,product_287,2023-01-05,46.98051287018188,2
order_24,customer_113,product_106,2023-01-12,55.98404271914858,2
order_369,customer_24,product_44,2023-09-20,61.00710353267745,1
order_330,customer_143,product_16,2023-01-07,57.10783124795835,1
order_282,customer_95,product_291,2023-12-01,43.27480911334601,1
order_438,customer_141,product_226,2023-03-11,52.18601092117258,1
order_306,customer_6,product_145,2023-10-30,59.51216772985431,2
order_208,customer_160,product_263,2023-04-07,37.58406899189523,1
order_428,customer_122,product_220,2023-09-12,50.78807437247072,1
order_450,customer_26,product_180,2023-01-02,66.0914052213686,2
order_403,customer_157,product_221,2023-06-26,57.01092601435971,1
order_180,customer_52,product_275,2023-02-19,67.2476420781856,1
order_125,customer_193,product_215,2023-05-24,43.16052234802404,1
order_4,customer_51,product_47,2023-12-12,51.18088243245013,1
order_73,customer_41,product_198,2023-06-22,61.47292308887856,2
order_248,customer_134,product_21,2023-08-20,60.840820767363525,3
order_376,customer_150,product_39,2023-03-06,31.109456240418382,1
order_460,customer_155,product_227,2023-12-12,54.79867748574902,5
order_495,customer_42,product_97,2023-07-17,35.35696097687257,1
order_103,customer_52,product_54,2023-05-18,49.98536365906667,1
order_66,customer_61,product_14,2023-07-13,44.75092362857088,1
order_359,customer_160,product_251,2023-02-14,57.93264165594914,1
order_79,customer_200,product_93,2023-06-13,62.15720839210003,2
order_15,customer_98,product_185,2023-04-18,65.80389597532225,1
order_164,customer_168,product_139,2023-08-30,41.62414872807213,2
order_376,customer_134,product_3,2023-03-02,62.17371219482696,1
order_161,customer_179,product_287,2023-08-22,48.23178355798502,1
order_51,customer_193,product_232,2023-04-23,57.306023981023166,1
order_446,customer_8,product_211,2023-08-09,52.135651425703585,1
order_137,customer_2,product_289,2023-10-15,68.5907966044239,2
order_55,customer_192,product_159,2023-05-29,44.47892723463868,1
order_130,customer_87,product_254,2023-11-27,31.204412825378224,1
order_436,customer_111,product_253,2023-01-08,58.430053396512605,1
order_150,customer_75,product_43,2023-04-03,42.51788391715815,2
order_353,customer_126,product_294,2023-04-04,68.68574491616899,1
order_440,customer_82,product_214,2023-10-22,34.897404008950495,1
order_118,customer_176,product_9,2023-01-16,61.67753314818571,4
order_57,customer_28,product_203,2023-03-22,39.49739085094478,2
order_477,customer_117,product_209,2023-02-09,46.07689270372832,1
order_456,customer_13,product_290,2023-11-22,77.05022782029832,1
order_428,customer_130,product_158,2023-01-22,34.689186221335554,1
order_228,customer_55,product_28,2023-03-16,68.60514072014212,2
order_286,customer_111,product_43,2023-08-27,55.15397768268134,1
order_20,customer_168,product_124,2023-11-18,47.328363772103486,1
order_37,customer_156,product_253,2023-11-25,43.94644174911113,3
order_249,customer_91,product_116,2023-09-05,54.456093945546215,2
order_375,customer_58,product_283,2023-05-03,47.29271746888733,1
order_402,customer_149,product_222,2023-05-25,61.392816105558936,1
order_464,customer_146,product_289,2023-04-17,57.112656656243985,1
order_327,customer_122,product_23,2023-02-17,34.769587500782556,1
order_425,customer_8,product_186,2023-08-05,40.49757612276397,2
order_479,customer_93,product_80,2023-04-30,34.04397541288442,1
order_326,customer_106,product_274,2023-05-15,39.20207193460619,1
order_285,customer_66,product_254,2023-03-01,45.25166909179186,1
order_348,customer_148,product_243,2023-10-05,72.41837116075095,1
order_367,customer_168,product_228,2023-01-23,65.84799861714666,1
order_245,customer_117,product_65,2023-08-27,38.4778256496255,1
order_414,customer_170,product_240,2023-08-18,45.69029955291607,1
order_491,customer_167,product_297,2023-06-22,64.62115680726808,1
order_205,customer_80,product_64,2023-11-25,51.88088222426842,1
order_85,customer_74,product_29,2023-10-21,49.98342342696384,4
order_392,customer_99,product_195,2023-10-02,47.089029769943586,1
order_172,customer_135,product_2,2023-07-27,68.35319850640461,1
order_89,customer_191,product_4,2023-12-25,43.86112268719732,2
order_123,customer_198,product_125,2023-12-03,58.008766817692496,1
order_379,customer_32,product_56,2023-07-19,65.16166535136041,1
order_294,customer_24,product_298,2023-02-27,74.63822427995686,1
order_320,customer_199,product_42,2023-09-23,57.04748487833954,1
order_346,customer_73,product_153,2023-02-13,63.165949921447236,1
order_125,customer_30,product_82,2023-07-08,42.43559431062852,1
order_186,customer_143,product_93,2023-12-14,43.87452205786933,1
order_457,customer_145,product_221,2023-01-02,46.618277141003695,1
order_295,customer_163,product_13,2023-09-22,51.93649207361504,1
order_60,customer_11,product_16,2023-10-09,50.29338768677448,1
order_43,customer_140,product_67,2023-07-14,61.30367310525179,1
order_194,customer_72,product_143,2023-09-04,43.33353956514566,1
order_227,customer_154,product_200,2023-04-29,69.2436643564881,1
order_12,customer_152,product_125,2023-01-26,51.45562952836882,2
order_348,customer_153,product_86,2023-04-27,49.696547918986546,1
order_286,customer_83,product_86,2023-08-19,38.159251266702626,1
order_116,customer_190,product_292,2023-01-24,47.554461169436586,2
order_406,customer_40,product_73,2023-03-25,56.21033033398545,1
order_271,customer_190,product_227,2023-03-30,36.95740229983804,2
order_177,customer_53,product_10,2023-04-03,56.30515195535197,1
order_66,customer_190,product_127,2023-10-14,36.17912755654326,1
order_427,customer_88,product_256,2023-03-07,44.927681123072794,1
order_73,customer_34,product_91,2023-05-04,69.51944076419414,1
order_225,customer_195,product_220,2023-01-08,73.94139462923013,2
order_444,customer_2,product_159,2023-04-13,57.62835038371051,1
order_260,customer_74,product_81,2023-03-16,45.85699898733553,1
order_271,customer_71,product_113,2023-09-20,60.594756191629976,1
order_455,customer_134,product_127,2023-02-25,56.35144757184298,1
order_14,customer_139,product_49,2023-07-03,33.785161606180836,2
order_88,customer_105,product_171,2023-10-09,71.4134396135122,1
order_148,customer_155,product_215,2023-07-20,64.25211906219576,2
order_231,customer_58,product_55,2023-05-29,63.60945581365758,1
order_231,customer_140,product_280,2023-11-16,42.01415204516889,1
order_184,customer_168,product_171,2023-07-06,51.37919862745955,1
order_372,customer_159,product_240,2023-09-23,43.50881254346667,1
order_394,customer_15,product_242,2023-07-03,45.25868579578934,1
order_208,customer_83,product_150,2023-06-01,52.76946086154311,1
order_356,customer_116,product_255,2023-11-27,61.29861785784915,3
order_281,customer_97,product_79,2023-01-18,43.87614627855128,2
order_297,customer_80,product_196,2023-02-01,59.73191404721678,1
order_367,customer_148,product_207,2023-03-06,60.3683418632362,1
order_298,customer_38,product_92,2023-06-03,39.94179463905657,1
order_65,customer_29,product_200,2023-02-27,42.90216167470523,1
order_222,customer_176,product_125,2023-08-20,50.182021842734095,1
order_247,customer_167,product_264,2023-04-02,51.910392976154235,3
order_269,customer_192,product_78,2023-10-03,56.3244825553469,1
order_98,customer_174,product_29,2023-04-06,41.27998556540628,1
order_272,customer_163,product_218,2023-09-26,42.31243817715071,1
order_381,customer_70,product_251,2023-06-30,43.18903194693303,2
order_433,customer_175,product_147,2023-11-30,39.095399675963414,1
order_400,customer_127,product_260,2023-05-15,39.42941744218568,1
order_402,customer_166,product_39,2023-04-13,57.371838876610255,1
order_97,customer_73,product_230,2023-08-19,53.04839967318358,1
order_154,customer_101,product_178,2023-11-07,53.33168411232123,1
order_276,customer_93,product_143,2023-09-06,41.91260591864203,1
order_126,customer_96,product_200,2023-01-06,40.227537628229314,1
order_459,customer_22,product_281,2023-06-27,59.51408686050587,1
order_268,customer_23,product_223,2023-04-26,49.92623888416781,2
order_422,customer_158,product_205,2023-11-20,61.78156330473962,1
order_431,customer_24,product_285,2023-09-26,56.13813236728933,1
order_167,customer_115,product_4,2023-07-07,43.97004111380906,1
order_255,customer_122,product_174,2023-09-01,53.92911151206441,3
order_75,customer_155,product_146,2023-05-20,44.5233979037689,2
order_73,customer_53,product_145,2023-04-23,31.39615870787042,2
order_42,customer_145,product_42,2023-02-14,47.779917634803645,1
order_496,customer_47,product_24,2023-07-13,48.82346190008025,1
order_43,customer_30,product_150,2023-03-28,44.94312097860366,2
order_183,customer_165,product_233,2023-04-03,53.11841848556568,2
order_189,customer_158,product_202,2023-09-28,41.24581210907946,1
order_252,customer_113,product_109,2023-03-13,48.54280141948979,1
order_332,customer_195,product_158,2023-03-29,55.4366341867832,1
order_425,customer_162,product_5,2023-09-28,56.159886396988796,1
order_71,customer_119,product_168,2023-12-24,55.20170019800433,2
order_31,customer_156,product_80,2023-07-09,63.209397922111506,1
order_316,customer_120,product_18,2023-05-05,40.36704863886572,1
order_297,customer_106,product_233,2023-04-28,70.20801469496624,1
order_402,customer_70,product_131,2023-04-25,36.66958141373968,2
order_81,customer_102,product_70,2023-12-11,50.498581114853664,2
order_296,customer_43,product_272,2023-05-18,42.819531152371795,3
order_229,customer_198,product_2,2023-03-25,44.93508918986327,1
order_455,customer_73,product_161,2023-03-15,57.30340512532588,1
order_179,customer_181,product_4,2023-06-11,64.8825978529712,1
order_232,customer_143,product_127,2023-05-11,53.21117507634407,1
order_39,customer_188,product_256,2023-07-12,63.79336823647712,1
order_402,customer_134,product_6,2023-06-25,37.72850884044182,1
order_469,customer_105,product_2,2023-09-24,46.76849132343671,1
order_60,customer_135,product_25,2023-10-04,41.728279359133396,1
order_476,customer_165,product_165,2023-02-06,55.12573292902426,1
order_154,customer_171,product_123,2023-06-09,54.62017941445067,1
order_303,customer_34,product_48,2023-02-24,55.80694060455397,1
order_221,customer_196,product_226,2023-06-23,66.49170341243226,1
order_487,customer_168,product_218,2023-07-19,42.06758461661748,1
order_328,customer_102,product_5,2023-01-19,48.72660221942813,1
order_38,customer_3,product_106,2023-05-11,32.15741110120747,1
order_56,customer_71,product_110,2023-03-05,52.57151722657355,1
order_257,customer_117,product_272,2023-07-20,51.50183522427537,6
order_394,customer_92,product_157,2023-09-04,66.71033599838523,2
order_201,customer_72,product_294,2023-11-30,66.39520146914967,1
order_215,customer_9,product_253,2023-11-05,38.16440133023197,1
order_21,customer_151,product_261,2023-04-23,47.403952196969804,1
order_5,customer_80,product_252,2023-05-31,62.437713821985334,3
order_322,customer_182,product_168,2023-11-05,55.639200042812064,1
order_209,customer_178,product_9,2023-07-19,39.91521099377887,1
order_440,customer_141,product_75,2023-06-25,68.05278904383465,1
order_215,customer_74,product_26,2023-04-21,41.7474726204341,1
order_283,customer_38,product_174,2023-09-09,50.26186353554567,1
order_357,customer_107,product_143,2023-02-24,55.136093283719795,1
order_378,customer_56,product_218,2023-08-13,49.98196819493145,1
order_401,customer_91,product_112,2023-08-21,45.51402886529439,1
order_58,customer_120,product_228,2023-07-21,42.88012325364147,1
order_320,customer_180,product_105,2023-04-06,59.842709822601265,2
order_198,customer_74,product_107,2023-07-30,37.64085826693045,2
order_468,customer_91,product_142,2023-09-15,52.64436316658653,1
order_213,customer_106,product_163,2023-10-18,48.997024285414234,1
order_31,customer_1,product_206,2023-11-21,72.73162815265647,1
order_324,customer_85,product_13,2023-01-22,58.7697192182399,1
order_18,customer_159,product_61,2023-04-03,49.097273949435255,1
order_202,customer_109,product_111,2023-11-15,39.814327410448755,1
order_296,customer_165,product_135,2023-09-24,68.39702857252335,2
order_350,customer_62,product_50,2023-08-05,40.9428301384272,1
order_284,customer_122,product_59,2023-05-28,35.0511839353387,1
order_213,customer_93,product_153,2023-09-25,41.8493926887625,1
order_416,customer_173,product_49,2023-10-14,41.77230933906456,1
order_181,customer_31,product_226,2023-03-18,56.087427603170525,1
order_174,customer_165,product_226,2023-05-10,36.62720080804357,2
order_268,customer_52,product_58,2023-10-31,43.99704961340472,2
order_32,customer_191,product_236,2023-02-14,47.90208900777829,1
order_75,customer_173,product_65,2023-12-04,43.9121238637884,1
order_472,customer_128,product_182,2023-06-27,59.2368013233175,2
order_272,customer_196,product_185,2023-07-19,55.92142222567332,1
order_98,customer_109,product_218,2023-09-24,45.14666172682925,1
order_169,customer_45,product_220,2023-03-28,64.21733518139357,1
order_122,customer_49,product_247,2023-02-14,40.94968394410824,1
order_253,customer_98,product_88,2023-10-20,32.24861272642201,1
order_485,customer_79,product_9,2023-10-03,47.2589031819327,1
order_28,customer_40,product_254,2023-11-09,38.948462080922205,1
order_245,customer_66,product_51,2023-11-21,37.34003423374421,1
order_234,customer_24,product_51,2023-10-15,55.36036613625091,1
order_38,customer_15,product_91,2023-01-23,44.58606246851553,2
order_437,customer_177,product_182,2023-08-29,41.765831436353515,1
order_308,customer_15,product_294,2023-11-27,45.867629463408676,2
order_150,customer_174,product_172,2023-01-03,56.1781290150513,2
order_445,customer_168,product_183,2023-11-30,47.263754101544265,2
order_286,customer_193,product_292,2023-11-16,57.69221735198658,2
order_166,customer_12,product_246,2023-07-29,52.11836110106773,1
order_198,customer_174,product_3,2023-05-17,63.30490445063248,1
order_370,customer_187,product_41,2023-03-09,35.514624489384275,1
order_123,customer_174,product_104,2023-12-24,52.63855764416514,3
order_277,customer_28,product_158,2023-06-13,46.8113241886333,1
order_450,customer_145,product_298,2023-10-30,63.78495165014343,1
order_429,customer_167,product_79,2023-10-18,62.70007217637341,2
order_12,customer_101,product_110,2023-11-29,41.38518716020485,1
order_412,customer_49,product_131,2023-03-12,52.169226224960504,1
order_50,customer_24,product_43,2023-08-24,54.68971167397427,1
order_386,customer_36,product_182,2023-01-12,52.96562663210857,1
order_487,customer_181,product_218,2023-01-09,59.38811802966757,1
order_291,customer_144,product_96,2023-02-02,43.236268715945144,1
order_187,customer_2,product_42,2023-11-10,44.03830728213368,1
order_458,customer_43,product_114,2023-03-09,26.48265794127296,1
order_210,customer_70,product_175,2023-11-16,55.915061276134665,1
order_128,customer_168,product_250,2023-09-02,51.72972784554753,1
order_288,customer_184,product_107,2023-10-19,53.562902821049526,1
order_87,customer_162,product_227,2023-10-11,62.850220784707915,1
order_424,customer_137,product_268,2023-07-13,49.17184853977369,1
order_325,customer_147,product_251,2023-08-10,61.364054964602545,1
order_407,customer_56,product_298,2023-11-03,37.4185360786021,1
order_153,customer_103,product_184,2023-10-10,42.98023285143268,1
order_245,customer_96,product_240,2023-02-15,62.862755635787906,1
order_7,customer_106,product_275,2023-07-05,65.18691798420535,2
order_327,customer_72,product_298,2023-06-28,59.416974591083914,1
order_6,customer_149,product_63,2023-11-11,43.4942172059729,2
order_122,customer_30,product_84,2023-01-27,42.978740698533116,1
order_163,customer_16,product_251,2023-07-21,50.34094398897479,3
order_323,customer_160,product_252,2023-09-02,31.65018527577275,1
order_442,customer_84,product_148,2023-08-22,34.87419111845851,1
order_324,customer_141,product_274,2023-04-02,38.267572927550894,1
order_461,customer_157,product_34,2023-06-19,48.01110120695302,1
order_395,customer_110,product_82,2023-04-06,48.80248263900885,1
order_174,customer_143,product_23,2023-06-25,33.327006734353205,3
order_186,customer_80,product_181,2023-07-04,40.60398019507502,2
order_350,customer_96,product_145,2023-10-04,57.22401267975175,1
order_282,customer_179,product_157,2023-07-02,41.07150564171319,2
order_500,customer_69,product_59,2023-05-06,59.904134205235025,1
order_268,customer_108,product_272,2023-01-20,70.45229555270018,2
order_228,customer_93,product_2,2023-03-18,67.07125336233891,2
order_441,customer_63,product_53,2023-02-17,57.18585958285649,1
order_411,customer_191,product_265,2023-06-30,65.59641136551589,3
order_288,customer_60,product_42,2023-07-03,46.60703608219405,2
order_454,customer_131,product_4,2023-11-08,31.54392999185896,3
order_156,customer_56,product_121,2023-11-17,45.59160771046528,1
order_323,customer_129,product_12,2023-09-13,51.72713824526929,1
order_483,customer_94,product_247,2023-05-06,47.53287291714828,1
order_139,customer_195,product_64,2023-11-13,63.41225043713625,2
order_51,customer_102,product_25,2023-06-26,50.174459042623866,1
order_40,customer_162,product_271,2023-01-19,41.64342255975467,1
order_428,customer_172,product_115,2023-10-31,46.158919383292954,1
order_154,customer_33,product_178,2023-09-02,46.951912513536406,1
order_49,customer_36,product_187,2023-03-08,45.08700930261064,1
order_385,customer_117,product_190,2023-02-23,32.05113642711146,1
order_400,customer_162,product_18,2023-04-21,56.21267846198686,1
order_263,customer_108,product_6,2023-01-13,47.39183581535467,2
order_43,customer_160,product_281,2023-12-04,38.263227230180775,1
order_235,customer_25,product_30,2023-09-25,49.261875459988566,1
order_415,customer_125,product_174,2023-02-07,44.53309929527509,1
order_204,customer_169,product_270,2023-10-05,58.68004355611741,2
order_62,customer_68,product_282,2023-09-08,65.73391046831138,1
order_385,customer_105,product_67,2023-05-18,63.986226883375785,1
order_26,customer_138,product_104,2023-12-14,54.14260404323025,1
order_362,customer_57,product_23,2023-08-03,45.13456092416875,2
order_474,customer_85,product_224,2023-05-11,54.97344806620405,1
order_260,customer_145,product_154,2023-05-12,54.71241468489508,2
order_78,customer_156,product_268,2023-09-24,33.32066468672175,2
order_73,customer_192,product_242,2023-04-02,52.368277225520316,1
order_409,customer_1,product_113,2023-05-05,46.76350239014859,1
order_224,customer_120,product_89,2023-11-24,55.501679721479086,1
order_376,customer_60,product_171,2023-08-02,39.29107468538163,3
order_384,customer_48,product_43,2023-12-05,57.36846617610621,1
order_198,customer_31,product_118,2023-02-10,44.0150277939916,1
order_14,customer_144,product_140,2023-02-21,68.05171406321037,2
order_428,customer_25,product_27,2023-03-31,62.849161457554224,1
order_498,customer_165,product_12,2023-10-25,57.92968691341482,1
order_476,customer_182,product_183,2023-06-16,50.78096021235671,1
order_41,customer_142,product_8,2023-11-23,51.58837622671784,2
order_499,customer_25,product_263,2023-08-02,52.24046506310091,3
order_149,customer_70,product_256,2023-09-16,45.484231340690556,1
order_255,customer_172,product_233,2023-04-12,60.07399860173645,1
order_247,customer_160,product_95,2023-04-29,45.590062313957155,1
order_199,customer_166,product_155,2023-07-13,52.70951394598155,1
order_13,customer_103,product_192,2023-02-01,48.361518255887674,2
order_481,customer_67,product_35,2023-05-08,56.31730311354288,4
order_459,customer_132,product_106,2023-10-22,62.139969393890844,1
order_411,customer_156,product_180,2023-05-13,34.233834314880504,3
order_130,customer_171,product_202,2023-02-14,49.42126166747161,1
order_179,customer_88,product_113,2023-06-16,36.88800651626795,2
order_169,customer_158,product_273,2023-01-04,43.30460450440883,1
order_157,customer_175,product_276,2023-02-13,35.39630685597135,1
order_38,customer_175,product_11,2023-12-17,53.92823759156457,1
order_349,customer_42,product_139,2023-12-28,42.70229717674376,2
order_194,customer_133,product_162,2023-01-12,44.15491797120211,2
order_170,customer_62,product_50,2023-12-22,63.6723830032209,1
order_232,customer_142,product_54,2023-02-22,41.98613135523336,1
order_256,customer_130,product_119,2023-06-25,57.79296580968607,1
order_438,customer_56,product_261,2023-10-17,48.135508292790306,1
order_386,customer_188,product_52,2023-12-14,45.855949492428664,2
order_461,customer_94,product_206,2023-03-29,56.74245765749306,2
order_377,customer_155,product_60,2023-10-23,35.45659174888134,1
order_68,customer_85,product_77,2023-11-26,71.02131597301815,1
order_352,customer_198,product_116,2023-10-08,86.3901160253978,3
order_258,customer_112,product_219,2023-04-28,31.608873767512357,1
order_307,customer_78,product_179,2023-04-16,54.20492047031023,1
order_261,customer_63,product_175,2023-02-03,75.92975553883261,1
order_40,customer_38,product_200,2023-09-09,65.94789666486155,1
order_420,customer_178,product_12,2023-05-08,47.161156158636096,1
order_450,customer_127,product_92,2023-10-24,48.24071235692285,4
order_218,customer_76,product_281,2023-04-15,43.77932063253492,1
order_222,customer_12,product_227,2023-11-06,43.66000977817197,1
order_420,customer_102,product_242,2023-12-12,52.2783349216509,2
order_485,customer_26,product_135,2023-08-10,58.222197842084526,1
order_258,customer_113,product_61,2023-08-15,60.682413666516425,1
order_12,customer_15,product_183,2023-07-08,51.80418027086246,1
order_142,customer_82,product_148,2023-04-21,48.01864515387777,1
order_241,customer_128,product_191,2023-01-01,38.38251173893707,1
order_128,customer_81,product_207,2023-05-12,48.67842833846067,1
order_387,customer_140,product_279,2023-12-27,50.19677386336734,1
order_157,customer_61,product_50,2023-09-22,47.0128936358212,1
order_176,customer_103,product_4,2023-02-28,44.233167273876425,1
order_321,customer_22,product_270,2023-06-11,34.627058497973074,3
order_469,customer_57,product_230,2023-12-12,56.60465465595404,1
order_449,customer_147,product_296,2023-06-01,55.37397261977905,1
order_233,customer_90,product_264,2023-03-08,42.67718989673437,1
order_311,customer_81,product_173,2023-08-27,44.76170172285644,2
order_406,customer_169,product_59,2023-03-08,54.065288890270196,2
order_380,customer_172,product_265,2023-07-07,44.49134003318164,1
order_384,customer_16,product_161,2023-10-11,46.53690789676583,1
order_367,customer_196,product_257,2023-12-01,43.10719233494116,1
order_300,customer_18,product_146,2023-06-26,42.25654168386805,1
order_142,customer_42,product_206,2023-07-22,55.32411490906324,1
order_115,customer_114,product_76,2023-12-22,49.353734356217984,1
order_388,customer_45,product_268,2023-01-07,54.78113483362242,1
order_131,customer_144,product_255,2023-01-12,61.56753308650385,1
order_291,customer_43,product_196,2023-12-29,29.887077585862226,1
order_188,customer_118,product_12,2023-06-12,60.22042156462568,2
order_329,customer_109,product_130,2023-11-21,48.85534904559782,2
order_246,customer_43,product_81,2023-11-20,69.85243738586182,2
order_208,customer_74,product_113,2023-02-01,45.914347696315275,1
order_448,customer_42,product_133,2023-06-21,63.58868552501545,1
order_228,customer_9,product_2,2023-08-06,42.748548798319426,1
order_449,customer_73,product_197,2023-06-12,51.66670474464664,1
order_444,customer_103,product_201,2023-10-24,42.193103575231035,1
order_252,customer_83,product_212,2023-05-31,54.85646149943091,2
order_2,customer_30,product_244,2023-06-01,59.957087242560675,1
order_303,customer_179,product_110,2023-05-06,55.83567446477311,1
order_141,customer_97,product_151,2023-07-25,45.63983450250271,2
order_190,customer_180,product_190,2023-08-18,59.8526081093804,1
order_49,customer_63,product_261,2023-09-19,46.407182226217735,1
order_315,customer_192,product_173,2023-11-14,49.20893095144059,2
order_268,customer_131,product_244,2023-07-04,50.232828814184714,1
order_272,customer_88,product_282,2023-07-18,47.07502137535418,2
order_497,customer_155,product_237,2023-11-10,50.91997959916747,1
order_332,customer_23,product_112,2023-06-15,69.83320088233197,1
order_54,customer_53,product_127,2023-04-15,26.102615149928873,1
order_152,customer_134,product_134,2023-06-10,35.56842479719588,1
order_113,customer_24,product_243,2023-06-25,58.85125424096109,1
order_409,customer_130,product_11,2023-12-03,40.42055376258096,1
order_195,customer_132,product_226,2023-08-27,55.47509910366571,2
order_413,customer_67,product_87,2023-04-12,32.91060788629164,2
order_343,customer_134,product_176,2023-09-03,50.30931342129266,1
order_444,customer_74,product_199,2023-12-11,73.7778234625898,2
order_149,customer_99,product_16,2023-08-14,44.03053645196172,1
order_378,customer_49,product_146,2023-02-14,39.41889130466839,1
order_320,customer_185,product_172,2023-05-29,57.87480641355591,1
order_387,customer_10,product_266,2023-11-06,58.557849059876155,2
order_312,customer_143,product_158,2023-08-24,45.31592557894574,1
order_204,customer_137,product_142,2023-04-10,53.637637502193094,1
order_161,customer_184,product_141,2023-04-08,38.32066204884698,1
order_31,customer_178,product_227,2023-11-07,65.78847628855597,1
order_99,customer_151,product_257,2023-10-23,37.6049751323847,1
order_83,customer_71,product_24,2023-11-07,46.21936934057627,1
order_96,customer_15,product_114,2023-11-05,40.439338025433855,1
order_256,customer_119,product_135,2023-07-21,48.25019195800353,1
order_243,customer_24,product_221,2023-12-30,59.315545055749695,1
order_122,customer_176,product_298,2023-08-12,57.347779789227765,1
order_357,customer_86,product_110,2023-05-05,55.68855755468274,3
order_161,customer_160,product_160,2023-07-20,62.13445314621776,4
order_411,customer_99,product_114,2023-06-25,49.60992080937771,1
order_76,customer_21,product_155,2023-06-10,56.84988363661512,1
order_93,customer_148,product_287,2023-12-21,46.24602704391882,1
order_425,customer_128,product_185,2023-06-19,41.76665209919784,1
order_9,customer_86,product_99,2023-05-23,46.54000771958702,1
order_380,customer_36,product_98,2023-08-04,27.332303617266955,2
order_319,customer_129,product_221,2023-02-24,47.555680930552064,1
order_334,customer_136,product_110,2023-10-02,48.16454665699803,1
order_410,customer_97,product_18,2023-09-20,31.394312880034036,2
order_165,customer_121,product_174,2023-09-16,49.58548103974872,1
order_181,customer_64,product_280,2023-08-06,54.74944564561488,4
order_289,customer_55,product_118,2023-10-29,29.220845775479305,1
order_325,customer_196,product_83,2023-02-07,57.1170587050285,1
order_339,customer_182,product_28,2023-05-06,54.83418324504853,1
order_161,customer_17,product_163,2023-12-29,35.07505433434224,1
order_367,customer_9,product_2,2023-03-21,19.810440695374673,1
order_462,customer_35,product_279,2023-05-13,56.62378884575777,1
order_295,customer_66,product_24,2023-11-01,55.530340187969315,1
order_484,customer_1,product_44,2023-09-30,55.98951810881117,1
order_21,customer_159,product_108,2023-09-09,40.473521111469765,1
order_2,customer_190,product_275,2023-07-23,68.28830405402374,1
order_176,customer_115,product_244,2023-09-23,46.69742004023922,1
